0.0,0.047619047619
0.0,0.0243997034999
0.0,0.01661763556
0.0,0.012346445209
0.0,0.00990148288937
0.0,0.00804169692977
0.0,0.00702733707871
0.0,0.00606825880628
0.0,0.00549607952297
0.0,0.00487218241864
0.0,0.00443957411924
0.0,0.0042135252417
0.0,0.00382029968206
0.0,0.00342693409895
0.0,0.00326296835533
0.0,0.00311675527575
0.0,0.00298559484403
0.0,0.0028173646562
0.0,0.00261938042979
0.0,0.00253376166589
0.0,0.00236793578052
0.0,0.00226086415784
0.0,0.0022025360253
0.0,0.00203221200873
0.0,0.00202472970338
0.0,0.00194593005569
0.0,0.00183835560823
0.0,0.00177316157762
0.0,0.00174431092025
0.0,0.00165405273333
0.0,0.00160108708398
0.0,0.00158049019602
0.0,0.0015320620161
0.0,0.00145853578833
0.0,0.00139044436824
0.0,0.00135282384239
0.0,0.00136703923229
0.0,0.00128021322727
0.0,0.00124825263655
0.0,0.00124100617333
0.0,0.00123398300751
0.0,0.00118132751926
0.0,0.00117606477015
0.0,0.00110515076045
0.0,0.00110193093814
0.0,0.00107816957002
0.0,0.00103518695412
0.0,0.00101418944056
0.0,0.00103217318718
0.0,0.000972451768982
0.0,0.000953899346837
0.0,0.000954053267103
0.0,0.000972209198173
0.0400094034,0.0509722091982
0.0400094034,0.0235405801282
0.0400094034,0.0131444145139
0.0799785614,0.0631444145139
0.0799785614,0.0274192423095
0.0799785614,0.0151607103815
0.120078373,0.0651607103815
0.120078373,0.0235303201391
0.120078373,0.0127919938277
0.1600594044,0.0627919938277
0.1600594044,0.0245433437493
0.1600594044,0.0139673812264
0.2005799772,0.0639673812264
0.2005799772,0.0253033147253
0.2005799772,0.0148105472995
0.2408913614,0.0648105472995
0.2408913614,0.0277599286743
0.2408913614,0.0159494400476
0.2812229634,0.0659494400476
0.2812229634,0.0255003284169
0.2812229634,0.014425228062
0.3201735974,0.064425228062
0.3201735974,0.0244439985716
0.3201735974,0.014401027733
0.3201735974,0.00839799874529
0.3599675656,0.0583979987453
0.3599675656,0.0235151169331
0.3599675656,0.0129596411075
0.3999978066,0.0629596411075
0.3999978066,0.0247435127528
0.3999978066,0.0138975819726
0.4402403832,0.0638975819726
0.4402403832,0.0260486023988
0.4402403832,0.0157529504239
0.4402403832,0.00897348913286
0.480283785,0.0589734891329
0.480283785,0.0238879987957
0.480283785,0.0133140800665
0.5200272084,0.0633140800665
0.5200272084,0.0244214058248
0.5200272084,0.0146967756074
0.559968567,0.0646967756074
0.559968567,0.0260137164265
0.559968567,0.0155934639838
0.559968567,0.00936270929788
0.6000259878,0.0593627092979
0.6000259878,0.0252762149999
0.6000259878,0.0151021795938
0.6399898052,0.0651021795938
0.6399898052,0.0255029678023
0.6399898052,0.0122410069576
0.6799815656,0.0622410069576
0.6799815656,0.0254224885409
0.6799815656,0.0145507789143
0.7208199978,0.0645507789143
0.7208199978,0.0242577620964
0.7208199978,0.0138294930572
0.760136366,0.0638294930572
0.760136366,0.0253299349623
0.760136366,0.0148231399673
0.760136366,0.00909085674692
0.8002331734,0.0590908567469
0.8002331734,0.0250899273462
0.8002331734,0.0153074142431
0.8401206018,0.0653074142431
0.8401206018,0.0262557131491
0.8401206018,0.0155590957018
0.880158806,0.0655590957018
0.880158806,0.0255263128177
0.880158806,0.0120503838851
0.9200597764,0.0620503838851
0.9200597764,0.0250715653434
0.9200597764,0.0140550391156
0.9601749898,0.0640550391156
0.9601749898,0.0248035787756
0.9601749898,0.0140925261843
0.9601749898,0.00912145974009
1.0001119614,0.0591214597401
1.0001119614,0.0244643432129
1.0001119614,0.0145654797476
1.0402040006,0.0645654797476
1.0402040006,0.0254338338548
1.0402040006,0.0148722357137
1.0602247001,0.0648722357137
1.0602247001,0.0279905070462
1.0602247001,0.016203154005
1.0602247001,0.00969527799746
1.0602247001,0.0067411239035
1.0602247001,0.00612040471495
1.0602247001,0.00553798076132
1.0602247001,0.00506540881262
1.0602247001,0.00459944720456
1.0602247001,0.0041418144472
1.0602247001,0.00395412821122
1.0602247001,0.00360169519651
